uuid,company_name,homepage_url
68f19091-1c76-8f8e-c804-a44abf5f7497,N-Frnds (nFrnds),http://www.nfrnds.com/
8730cee4-e3af-97a7-8848-4d06313291ac,Xtravirt,https://www.xtravirt.com
7f3dccb8-9102-edaf-1f07-ab034451ec2b,AmREIT,http://amreit.com
728c77ec-a803-11b9-9bfc-e513f95cbd03,Tarad Dot Com,http://www.tarad.com/
1b364c83-66e3-4f94-8721-d19e4a7c6d7a,Crossword Hobbyist,https://www.crosswordhobbyist.com
bb0c2c06-799f-4867-a1b1-263ddc4fbd6b,ClosedLoop.ai,http://closedloop.ai
c0541ade-d4cd-34ba-584d-a73d7b63ec8d,Gemini Development,http://www.geminimvp.com/
ac142f49-df96-fa14-6f73-dd4dfeebc0bb,FriendBangMarry,http://www.friendbangmarry.com
77c181cd-8998-f8e4-c68d-e548001f0aed,OpServices,http://www.opservices.com.br
87b82084-9e63-e99b-1a52-3d6c01f353b9,Worldwide Enterprise,http://enterpriseworldwide.org/
5ddce60f-6619-4132-a1cb-74e29d892438,Endemol Shine Group,http://www.endemolshinegroup.com/
cf6edf1b-64da-0b4a-3f90-c8bd172da316,Polypore International,http://www.polypore.net/Pages/default.aspx
4465703b-a44f-1783-e3b9-eb47421afb92,Things We'd Like,http://www.thingswedlike.com
340c25e4-ab5a-1775-ee4b-f6dd37ae480e,VPEP,http://vpeptech.com
955cfdd3-0afa-da48-d09c-508cd17d2898,Oil & Gas Council,http://www.oilandgascouncil.com
98d1cce4-1af9-f715-e77f-9776bde2e726,Novilytic,https://novilytic.com
200227d2-0787-c42e-642c-90c711d4b699,Infinity Credit Consultants (P) Ltd,http://www.loanbroker.in/
b388744e-de20-5528-3776-efd76e6f06be,Baseline.Hollywood.com,
2619b53b-3262-b315-f4e1-6ed8a65a8d34,Tech Guru Daily,http://www.tgdaily.com/
c3807b63-f765-5099-ff89-1bc16ebe60dc,Perspect,http://www.perspectmap.com
fdc252ac-9b4c-476e-b5f4-8aa0ecba7cb9,Pereless Systems,https://power.pereless.com/
373b6a24-caa4-689e-472e-b15390d1cc13,aitendant,http://www.aitendant.com
e72eeac9-2702-43e5-8b41-df2d79b7e0c2,Create NYC,http://createnyc.com/
dad8bf0c-f9a9-9892-a07b-4546fd7e0ed7,Nively,http://www.nively.com/
fd4f070c-96c5-4a2d-96ce-c98ee13b9986,Automated Assembly,https://www.autoassembly.com/
28dfd556-b4bf-48f8-923d-d682e5ac5a21,ClearChoice Merchant Services,http://www.myclearchoice.com
2cc3a93e-53ae-2deb-f019-9d470d6df36f,New York Blood Center,http://nybloodcenter.org/
dfd705b8-da22-4745-fe27-4d3bccd57026,Crate.io,https://crate.io
5b9102af-fb82-7c15-6ea4-cec6a76c70ca,"Touchring Co., Ltd.",http://www.touchring.com
cb643b01-6f62-1c0c-8735-d3c6ff1b2444,TabSys,
9db0bf7e-9800-41f2-b210-454c272418b8,The Intertwine Group,http://www.theintertwinegroup.com/
198d5dba-586b-94e6-9ac1-efb2f96d3621,ObsEva,http://obseva.com
01e6f7dd-ad8f-cc91-8ae9-7dafb22d69fc,Bright Inventions,http://brightinventions.pl
385528c4-ee3b-31a4-3278-865c9532ef5e,Latest Mailing Database,http://www.latestdatabase.com
78eceace-f422-7744-8f8d-c9f9dd03db1f,Ardshiel,http://www.ardshiel.com
81ed1103-805d-47d1-af9f-1015623b9c65,LIFESHOPPERS,https://lifeshoppers.com/
19e1795d-8f85-a354-4764-174aff8d6a23,ChimeraCompanyGames,https://www.chimeracompanygames.com
bb8182f1-b2d6-27bb-e795-255d645412ae,Redwing,http://redwing-asia.com/
1fbadf90-1897-467e-9da1-54d1df792d3c,"Contec, Inc.",http://contecinc.com
95188885-61f0-8f86-8a05-23b52421d8f5,editorr,https://editorr.com
486ddedd-ebe0-62b0-db97-066970ceecfc,NewsDoses,http://newsdoses.com
ea8072c5-0628-f7df-19be-36936cfd1689,Harvard-M.I.T. Department of Health Sciences and Technology,
a4031ca2-ed7e-bad3-a589-3928437c1bb0,Voices Heard Media,http://www.voicesheardmedia.com
422ceb29-e874-7cd2-4b1c-adf1d588cc77,EKM Metering Inc.,http://www.ekmmetering.com
72c5441f-9ce3-b400-3d4a-029795d7c850,Sworly,http://sworly.com
89cee83e-cc5d-9574-3345-c3191e016189,GRIMES Development,http://grimesdevelopment.com/
e0e1a8f4-4e8c-4b6a-b9a0-8922e6eb413a,Thinksmart Ltd.,http://www.thinksmartworld.com/
952a120a-5b2c-b264-cace-aeead7ac941e,IguanaFix,http://www.iguanafix.com
51a3f482-a595-cd30-3498-7452aaa38ee3,Social Cord,http://www.socialcord.com
fc6f1c74-0f99-4df0-edc2-bdd2ed8aa6de,Partisan Management Group,http://www.partisanmgmt.com
fa3c38b5-1b1b-984e-ab6b-ba04c0b52b27,ExploreAnywhere Holding,http://www.exploreanywhere.com
14e5e474-09f8-4175-9cf7-9efc3eea681a,"RA-LIN and Associates, Inc.",http://ra-lin.com
27f5a37b-1178-ac0d-7203-a46a644b7f15,GPS TRACKIN,http://www.gpstrackin.com/
853d7bf8-9153-447e-4725-019ea6104f2b,NUCAFE,http://www.nucafe.org/
3aa43c60-1657-c693-fd2d-1ccdea09e164,Lightyear Capital,http://www.lycap.com
9ea11bcb-71b7-36a1-b158-c11c3a01aa7b,Promocoder,https://promocoders.in
d3144f75-7458-d51b-88c9-ff70d2c62830,Viraltag,http://www.viraltag.com
67c1a569-446c-85b6-72ee-d943c0566043,CarHireNorthCyprus.net,http://www.carhirenorthcyprus.net
89396e91-317b-ade0-01e5-d0a260082329,Play Flappy Bird Games,http://www.playflappybirdgame.com/
6b80cfbb-37f8-9af8-6fb4-05339a0453df,Website Design City Australia,http://www.webdesigncity.com.au/
5f953540-8cc1-9de1-5fa7-9868030a6da9,ConVerge Diagnostic Services,
bd42bbe8-e7dd-d698-c2b4-025270d87be1,Skooli Online Tutoring,https://skooli.com
8e2db679-8f9d-6a32-443b-46b338ca77a8,Northern Ireland Screen,http://www.northernirelandscreen.co.uk/
ceb86d99-1789-46c3-b281-fddfffca4030,Denis Doan,http://www.denisdoan.com
e3a94291-f586-df65-b4ae-75abb77e400f,Enlightenment Productions,http://www.enlightenment-productions.com
791590d1-00bd-45d0-a283-b7d8f33dcaee,Venture-G,
bc7e5df4-5972-eade-9969-a51d14eb1488,Metabolic,http://www.metabolic.nl
9ec46e04-2e14-5fa6-23b0-40b00f96c600,Orpheus Chamber Orchestra,http://orpheusnyc.org/
03328a25-ff02-84b1-afab-637290929347,A M S Drain Services Ltd,http://www.amsdrains.co.uk/
7e33b8a5-e40b-04f3-b73f-72ecefaf4737,Wuxi Leiming,
f2964401-3d8e-d414-1c16-fc4fd38dc48a,MailCleaner,http://www.mailcleaner.net
65698b86-d0d5-506f-ab80-6ba07d3c6eaa,Eber,https://eber.co/
8ea96442-de6b-be33-09bf-9c098da0b112,SCOLA,http://www.scola.org
5e05f5a6-b58a-45da-83ed-fd179f4e8d76,Inside Network,http://www.insidenetwork.com
7cd64c68-cce5-89b2-56a6-e60ed5a5d311,DiviCom,http://www.divicom.com.br
b0c8bb49-71c8-6ae5-332e-fe01a7d34ebf,Advies en zo,http://adviesenzo.nl
c64374ed-04d1-4eb1-864c-1098a8060fe5,Flutur,http://www.flutur.org
ac92985a-fde0-4164-ae84-244fa1276db0,JustOn,https://www.juston.com/
0bf557f0-652e-b345-cff5-8bb1e800426f,City and Guilds Art School,http://www.cityandguildsartschool.ac.uk/
ea8d1305-2dd6-6049-8de6-bb235ec8b310,Elastic Networks,
d5aaa8f5-1e9a-69ce-b282-6ada55b7915f,Tipjar,https://www.tipjar.is
474807bd-dd64-392b-9db9-ecafb598962e,Pepapp,http://letspepapp.com
6c883e5b-0ca9-7bc3-278a-5950a290dfa9,IINCORE Labs Inc.,http://www.iincorelabs.com
c705659c-e409-72fc-00c7-5812a5674fe1,Sightlab Communications,
5aa6fcf6-528f-40d8-ba94-9b01945dac17,Juvenco,http://www.juvenco.dk/
53726338-02a1-4e2d-a15e-1f1a417dfb2d,Medinyx Technologies,http://www.medinyx.com
a4684eff-d4c0-40bb-b8d3-ddbeb9427f88,Davis Realtors,http://davisrealtors.net
df83fe5b-7d76-a123-7a6c-505283752ae8,Orano,http://www.orano.group/
3a8e72eb-2759-7b9d-9ce7-b38f62f511a9,Intuit UK,http://www.intuit.co.uk
08da6a97-a318-81a2-7783-bd83c1d5b8ce,Bold Software,http://www.boldchat.com
b3e1645c-644a-7fbf-fcdc-319dd08f22d6,Amondo,https://www.amondo.com
4fef7745-4757-49c2-891b-b7722623c007,SecuPress,http://secupress.me/
11e5d669-83d0-7e1e-4c0c-49dae22fc417,Osito,http://www.getosito.com
ca30b33a-5376-6db3-4af9-17b5527f527e,Impel CRM,http://www.impelcrm.in
6b51a4bc-84ea-41b6-99c7-7071e8460b2a,David Mason & Associates,http://davidmason.com
9894cc14-2fc6-49b3-ab78-53dfc022c8e8,ADVON Partners,
d35c4f13-143b-e836-c143-b7bb78765e36,Altiusdirectory,http://www.altiusdirectory.com/
57ab8a7d-078b-63a1-0f05-b4c439fd70d8,The Howard Sloan Koller Group,http://www.hsksearch.com
56683831-3627-4aa8-826d-cf03cd328c8f,Dineamic,https://www.dineamic.com.au/
e05f2bc2-78f8-6060-fd2b-dc9b46ece1a2,DERMALOG,http://www.dermalog.com/
44ed9444-86c6-4eec-ac1a-7be20114e528,Falck Safety Services,https://falcksafety.com/en_gb
b74345ca-92c5-a27d-62a7-68c0460b0022,Archer Capital,http://www.archercapital.com.au
7389013a-02c8-4a4d-8945-091e8187043e,Euphoric Thought Technologies,http://www.euphoricthought.com/
5b8a3ff8-06fc-d423-e684-5173e26a0a5b,CP Robotics,http://cprobotics.dk/
4eeaf80d-7e7c-4438-bc5d-ea1f9476958d,All American Roofing,https://www.allamericanroofing.com.au/
ee1fb283-77a1-411f-8412-679a73682901,"Cobra Microsystems,",http://www.cobra-usa.com/
b1fb4403-ca54-4e1e-99e4-5b3370200e1e,Kirson,https://www.kirson.de/
eee3c846-ac70-5135-4375-59eea5f64447,Voxill Tech,http://voxilltec.com
72ff1d03-acd2-ac7a-e845-de80416c6e0b,Coletivy,http://www.coletivy.com
4d630f4a-3f92-4ff5-102d-177ed19e3ed0,GS Shop,http://global.gsshop.com
11781b69-8713-0a28-4ba7-0acf0c70f853,Clipping Partner India,http://www.clippingpartnerindia.com/
a4096604-198b-a482-9e35-b6f520512825,National Playground Contractors Association,http://www.playground-contractors.org/
44497ce3-2092-34cb-5edd-53cacfc54e42,Zhilabs,http://www.zhilabs.com
352b21a1-3472-717e-c81e-b51a43b387b5,Oorbo,http://www.oorbo.com/
da8484fc-06bc-4274-a8fc-29cb36302488,EDM UAE,http://edmuae.com/
91439aa5-f5f2-4d07-a8b3-b7e1326cf943,Gaming Instincts,http://gaminginstincts.com/
d91319de-132c-4df0-8ffc-081fe661a0e2,Bos Global,https://bosglobal.com
4cd28821-98ce-803f-2121-8548601969cd,TÜV NORD,http://www.tuv-nord.com/
3811394d-4f9d-00e9-9907-def6fdcb7d39,All Garden Services,http://gardenservices.us
3cb90681-dc03-3b63-6196-e8d55af641f4,Gymsurfing,http://gymsurfing.com
9785d37c-5eb0-478f-5cca-c9b0e12b1b8c,KeenKale,http://keenkale.com/
e2c4b94b-9daf-5d8c-f3f7-ac9c94321d79,Whitcraft Group,http://www.whitcraftgroup.com
cee9839b-dfce-2f9f-1f44-bfdae17cd205,Gather,http://gathertheapp.com
04a6007a-b051-0481-5048-bb608b1ea030,Night By You,http://nightbyyou.com
e77b8f39-edfa-c34e-3723-5f3044b1a03e,CK Birla Group,http://www.ckbirlagroup.com/
ee809ddb-8650-cc41-30d5-d5720b177010,Release Platform,http://www.userelease.com
fc96ba93-a29f-7b54-11af-ed0ff01c48b6,Sharedband Limited,http://www.sharedband.com
60905e41-7492-de93-9d88-63b1c537a9e5,Wellbee,https://wellbee.no/
2d9ed1bb-06f9-a590-3658-0459a8cf1609,Lumavita,http://www.lesgaga.com/
9a0811a2-9cf4-8650-5771-5c8debb4e983,One Player Down,http://www.oneplayerdown.com
fe43f4c7-8a2f-8080-f1f5-7f0949123f55,Vista Blinds,http://www.vistablinds.com.au
d408de5f-26c8-1886-39a6-9bf8741079ee,Launch LAB,https://greensboro.org/start-your-business/launch-lab
052e117c-65a1-5faa-89f8-0d68dd79ca9e,GDG.vn,http://gdg.vn
416fad66-4d32-f78c-c6a2-9ef9c82cf31d,GeekBeatTV,http://geekbeat.tv
b9bc0590-ac8a-54da-0e54-279e213a7097,CarbonCure Technologies,http://www.carboncure.com
c869076d-ec43-4dbd-8348-cf7cff09e8e5,Axylog,http://www.axylog.fr/
402cfad1-b63f-5c5d-df56-d21ef6d4e832,WCI Communities,http://www.wcicommunities.com
e15f9241-9352-67de-9f24-962a1124ddc6,Premier Business Centers,http://www.pbcenters.com
f74452fe-c0b1-12c9-c9cb-dbe3bd467bb2,Anyfetch,http://anyfetch.com
4777c7c4-746d-faaa-74a9-f45131199a28,Crucial Hire,https://crucialhire.com
ba9bc934-a267-e8a2-7a9a-b94bd26c601b,VasoNova,http://www.vasonova.com
b12c3f88-62c9-411c-9e00-9f4146d082cf,Kawsa Health,http://kawsahealth.com
d81bfb35-54e0-49df-f32e-c56616532686,Itawamba Community College,https://www.iccms.edu/
a3ffc5d1-7d00-afc4-6aea-f81c22e91ef9,YES01,http://yes01.co.kr
609c038e-109a-2360-6914-687b25b83ee0,The Express Group,http://expressbusinesspublications.com/
ef8c5170-e407-a384-2bab-c83597de59e4,MIT AgeLab,http://agelab.mit.edu/
6f3a88ea-ba24-9378-1f11-11be048ec2d2,Avec Lab.,http://www.aveclab.com/
5e7a071b-da22-436c-b513-6a08b352db4c,MokhaOrigin,http://www.mokhaorigin.com
f2153df9-92d2-2a13-5570-ba8e883ef306,Caesar Creek Software,http://www.cc-sw.com/
c804c095-71a3-2edf-12d1-85548d4cd2ae,personalinjurysolicitorsdublin.info,http://www.personalinjurysolicitorsdublin.info/
3f49b60c-9187-19fe-9a68-75155cb8bbbc,Apt Marketing Solutions,http://www.aptmarketinggroup.com/
a1228f67-0c24-46fa-b4f1-ae51a57220db,Liangjianghu.com,http://www.liangjianghu.com/
b07a5f7e-a0f9-3e65-9bfe-d11f1473934f,Social Ad Manager,http://www.socialadmanager.com
69335d97-ce8e-4ada-d9d8-503ec74f3de7,Organizational Consultants,http://organizational-consultants.com/
b22e61a2-1597-8b8a-543d-d3de6347e245,Dos Rios Partners,http://dosriospartners.com
bd9bda17-38d7-c996-ca1a-a4125bd42228,MediaPhy,http://mediaphy.com
b54b7e9c-f36e-2601-b19b-bc805b9e9496,Online Tuner,http://onlinetuner.me
8b9d2dbb-db21-40e3-83d8-ad5945c49eac,Nyon,https://www.nyon.nl/
b2fc49d8-4bfb-ac5a-5f3b-5f114711b4e7,"Concierge Solutions, LLC.",http://www.conciergesolutions.co
2915b1b2-62f5-64a3-0a8f-817fba3b4864,Hello and,http://helloand.co.uk/
98cb7a3e-32e7-a635-c87d-7342d2ff0795,AO Smith India,http://www.aosmithindia.com
f1d895f7-3448-4bea-b5ec-c58699fa5fde,Camp Sunshine,https://www.campsunshine.org/
cdc99fa8-e774-9ebe-e4b4-b218b78ca3e5,ignitechpro.com,http://www.ignitechpro.com
5b00980d-a952-488f-851f-0a889ed0045c,AzaadHealth,https://www.azaadhealth.com
0cb9b127-4911-710e-fd9b-0266b5a20c1c,FRIENDS WORK HERE,http://www.friendsworkhere.com
54773c1b-8e65-22bb-6e9b-a392cbabe4de,UCHealth,https://www.uchealth.org/
0b9dbf49-4f1a-4450-82bf-86a593cbf87c,Galen Healthcare Solutions,http://galenhealthcare.com
017cba4c-ab62-4652-8ffa-534a65cd28fe,Telsmith,http://telsmith.com
41d6dc22-8172-e52a-f6a0-12e00814b15e,Pearl Global,https://pearl-global.com.au/
0aa49c20-009c-cd8f-d43e-b5c88885e5c7,Inolytix,http://www.inolytix.com
bb28d78b-0341-5f23-3e53-0b4169e16c4b,Maas Global Solutions Corporation,http://www.maasglobalsolutions.com
a05c3319-b400-300d-14c3-d59a6c272fd3,4shared,http://www.4shared.com
8fa9f81b-0d0f-5357-d607-56938c9ce167,fishgon,http://www.fishgon.com
00da67cc-0f3b-4249-9f24-f556db6248c4,Baroc,https://www.baroc.co.uk
ea252558-dc40-8869-4769-4d1c64c358fe,Calle Bella,http://www.callebella.com
b24a58f2-8373-759d-79cb-6a1654069ba0,Norfolier,http://www.norfolier.com/
b3e9cd76-05c1-0757-e2ba-aecab928d922,Virtual Lingos,https://virtuallingos.com
90f3f51c-e9d4-2b68-5879-4beba6382625,LIfe Fitness,https://www.lifefitness.com
3704d784-aeec-3849-2fa0-dca29579f4ef,O.R. Technology,http://www.or-technology.com
3b054c51-1964-94c7-6c12-12f3cede17f3,TracyLocke,http://tracylocke.com
6f6d9fbe-fb68-ffa1-22cc-c55a23a9d8f1,Forecast Capital Management,http://forecastcapitalmanagement.com/
bea83efb-357e-04b7-9f46-c61549c67adb,Porcelain Pte Ltd,http://porcelainfacespa.com/
42517f15-85cd-40b1-8327-7fd25a79eea4,Madsen and Company,http://www.madsencpa.com
c0af838c-0a3c-a269-04ab-61c1ce09d2c5,AutoRidge,http://autoridge.com/
a06d6764-bd20-3610-52b3-ce89768e4cd8,Stylio,http://www.getstylio.com/
c743dd90-b4f0-b2c4-2d7c-7a5894f01ed9,Xiu Lan Hotel,http://www.xiulanhotel.com
c715da8f-e469-f49c-6769-a20bdadc7ebf,White Raven Technology,http://www.whiteraventechnology.com
e88c30ce-2782-4245-6c3d-2bb06804af85,HireMe.lk,http://hireme.lk#!/home
d47fd7d9-b1b9-37af-894f-7ef780e7f899,Win-Win,https://www.trywinwin.com/
7b18edae-84ed-7cef-bfe3-1698eab150e0,Wellocracy,http://www.wellocracy.com
e12f3a59-a207-4ac3-8a0b-4b2cebb3226b,Hot Port Life & Style,https://www.hot-port.de
846c9f08-dcaf-730e-78b4-2e998f01a0b3,3Scan,http://www.3scan.com
ba01a22b-89c9-6ea6-b32c-7b930dd7a60b,Carpet Cleaning Solana Beach,http://www.carpetcleaningsolanabeach.net
631dfa8a-4428-d049-4072-277049e306e2,Sudu,http://sudu.io/
f465f462-3068-4eed-ebc1-d4614e25422c,Avidia Bank,http://www.avidiabank.com
f560c8d5-d05c-9ec2-31de-93045c0496cd,Remerge,https://www.remerge.io
69815c92-b21b-4ea8-b065-505db62593a7,Accounting Support Services,http://www.bookkeeper-frederick.com/
254c7017-67fe-4c89-8374-4f77c6a7101c,"Collier Spring Manufacturing, Inc.",
d6465868-8604-b221-c80e-b2954e096780,Propellum,http://www.propellum.com
34aa0b3f-d1d4-1dde-2622-7694188fbb3d,Thermo Clean Tech,https://www.thermocleantech.com/
2a7c03f4-c1c6-494e-a2ef-3e7fd0a68f3b,Abingdon Flooring,http://www.abingdonflooring.co.uk/
afd16aa8-2e3b-0111-c6ca-445867275acf,Bold Capital Partners,http://www.boldcapitalpartners.com/
d33229b1-fa60-e0fa-459b-7a7409fa8b14,Domain Phil.com,http://domainphil.com/
e63a181c-784d-421f-b29d-1e4a2554c25d,GuardianCon,https://www.guardiancon.co/
